session_id,round,decision_index,stage,current_player,state,legal_actions,chosen_action,reward,done
20250427100604,5,2,first,1,"{'round': 5, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '95;101', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100605,6,1,first,0,"{'round': 6, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '93;104', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100605,6,2,first,1,"{'round': 6, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '93;103', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100606,7,1,first,0,"{'round': 7, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '91;106', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100607,7,2,first,1,"{'round': 7, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '91;105', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100608,8,1,first,0,"{'round': 8, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '93;104', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100608,8,2,first,1,"{'round': 8, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '93;103', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100609,9,1,first,0,"{'round': 9, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '91;106', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100610,9,2,first,1,"{'round': 9, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '91;105', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100611,10,1,first,0,"{'round': 10, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '89;108', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100611,10,2,first,1,"{'round': 10, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '89;107', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100612,11,0,first,0,"{'round': 11, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '92;106', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100613,11,1,first,1,"{'round': 11, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '92;106', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100613,12,1,first,0,"{'round': 12, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '90;107', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100614,12,2,first,1,"{'round': 12, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '90;106', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100615,13,0,first,0,"{'round': 13, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '93;105', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100615,13,1,first,1,"{'round': 13, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '93;105', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100616,14,1,first,0,"{'round': 14, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '91;106', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100616,14,2,first,1,"{'round': 14, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '91;105', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100617,15,1,first,0,"{'round': 15, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '89;108', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100618,15,2,first,1,"{'round': 15, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '89;107', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100619,16,0,first,0,"{'round': 16, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '92;106', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100619,16,1,first,1,"{'round': 16, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '92;106', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100620,17,0,first,0,"{'round': 17, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '91;107', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100620,17,1,first,1,"{'round': 17, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '91;107', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100621,18,0,first,0,"{'round': 18, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '90;108', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100621,18,1,first,1,"{'round': 18, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '90;108', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100622,19,1,first,0,"{'round': 19, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '88;109', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100622,19,2,first,1,"{'round': 19, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '88;108', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100623,20,1,first,0,"{'round': 20, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '86;111', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100624,20,2,first,1,"{'round': 20, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '86;110', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100625,21,1,first,0,"{'round': 21, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '88;109', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100625,21,2,first,1,"{'round': 21, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '88;108', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100626,22,0,first,0,"{'round': 22, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '91;107', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100627,22,1,first,1,"{'round': 22, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '91;107', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100627,23,1,first,0,"{'round': 23, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '89;108', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100628,23,2,first,1,"{'round': 23, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '89;107', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100629,24,1,first,0,"{'round': 24, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '91;106', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100629,24,2,first,1,"{'round': 24, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '91;105', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100630,25,1,first,0,"{'round': 25, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '93;104', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100631,25,2,first,1,"{'round': 25, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '93;103', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100632,26,1,first,0,"{'round': 26, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '95;102', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100632,26,2,first,1,"{'round': 26, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '95;101', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100633,27,1,first,0,"{'round': 27, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '93;104', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100634,27,2,first,1,"{'round': 27, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '93;103', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100635,28,1,first,0,"{'round': 28, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '95;102', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100635,28,2,first,1,"{'round': 28, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '95;101', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100636,29,0,first,0,"{'round': 29, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '94;104', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100637,29,1,first,1,"{'round': 29, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '94;104', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100637,30,1,first,0,"{'round': 30, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '92;105', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100638,30,2,first,1,"{'round': 30, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '92;104', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100639,31,1,first,0,"{'round': 31, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '94;103', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100639,31,2,first,1,"{'round': 31, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '94;102', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100640,32,1,first,0,"{'round': 32, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '96;101', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100641,32,2,first,1,"{'round': 32, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '96;100', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100642,33,1,first,0,"{'round': 33, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '98;99', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100643,33,2,first,1,"{'round': 33, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '98;98', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100644,34,1,first,0,"{'round': 34, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '100;97', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100644,34,2,first,1,"{'round': 34, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '100;96', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100645,35,1,first,0,"{'round': 35, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '98;99', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100646,35,2,first,1,"{'round': 35, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '98;98', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100647,36,1,first,0,"{'round': 36, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '100;97', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100647,36,2,first,1,"{'round': 36, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '100;96', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100648,37,1,first,0,"{'round': 37, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '102;95', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100649,37,2,first,1,"{'round': 37, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '102;94', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100650,38,1,first,0,"{'round': 38, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '104;93', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100650,38,2,first,1,"{'round': 38, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '104;92', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100651,39,1,first,0,"{'round': 39, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '102;95', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100652,39,2,first,1,"{'round': 39, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '102;94', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100653,40,1,first,0,"{'round': 40, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '104;93', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100653,40,2,first,1,"{'round': 40, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '104;92', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100654,41,1,first,0,"{'round': 41, 'stage': 'first', 'current_player': 0, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 3, 'chips': '106;91', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100655,41,2,first,1,"{'round': 41, 'stage': 'first', 'current_player': 1, 'player0_card': 'K', 'player1_card': 'Q', 'player2_card': -1, 'pot': 4, 'chips': '106;90', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100656,42,1,first,0,"{'round': 42, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '108;89', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100656,42,2,first,1,"{'round': 42, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '108;88', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100657,43,1,first,0,"{'round': 43, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 3, 'chips': '106;91', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,-2,True
20250427100658,43,2,first,1,"{'round': 43, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'K', 'player2_card': -1, 'pot': 4, 'chips': '106;90', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,2,True
20250427100659,44,0,first,0,"{'round': 44, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '105;93', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100659,44,1,first,1,"{'round': 44, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'Q', 'player2_card': -1, 'pot': 2, 'chips': '105;93', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
20250427100700,45,1,first,0,"{'round': 45, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '103;94', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100700,45,2,first,1,"{'round': 45, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '103;93', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100701,46,1,first,0,"{'round': 46, 'stage': 'first', 'current_player': 0, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 3, 'chips': '105;92', 'betting_history': 'bet', 'highest_bet': 1, 'last_bettor': 0}","[0, 1]",1,2,True
20250427100702,46,2,first,1,"{'round': 46, 'stage': 'first', 'current_player': 1, 'player0_card': 'Q', 'player1_card': 'J', 'player2_card': -1, 'pot': 4, 'chips': '105;91', 'betting_history': 'bet,call', 'highest_bet': 1, 'last_bettor': 0}","[2, 3, 4]",2,-2,True
20250427100703,47,0,first,0,"{'round': 47, 'stage': 'first', 'current_player': 0, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '108;90', 'betting_history': 'check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,-1,True
20250427100703,47,1,first,1,"{'round': 47, 'stage': 'first', 'current_player': 1, 'player0_card': 'J', 'player1_card': 'K', 'player2_card': -1, 'pot': 2, 'chips': '108;90', 'betting_history': 'check,check', 'highest_bet': 0, 'last_bettor': -1}","[0, 1]",0,1,True
